BioMarkers	Paclitaxel.estimate	Paclitaxel.se	Paclitaxel.n	Paclitaxel.tstat	Paclitaxel.fstat	Paclitaxel.pvalue	Paclitaxel.df	Paclitaxel.fdr
ENSG00000169026	-0.013223204	0.046077824	488	-0.286975454	0.082354911	0.774258945	465	0.907801616
ENSG00000014123	0.062734691	0.046097556	488	1.360911444	1.852079959	0.174200865	465	0.444469689
ENSG00000198271	-0.044849667	0.044475828	488	-1.008405437	1.016881526	0.313784302	465	0.600853657
ENSG00000078018	-0.006298391	0.049512636	488	-0.127207751	0.016181812	0.89883096	465	0.962629712
ENSG00000196792	-0.083268546	0.046603696	488	-1.786736972	3.192429006	0.074631328	465	0.279017496
ENSG00000164466	0.141811881	0.043713163	488	3.244145983	10.52448316	0.001262896	465	0.020987538
ENSG00000250341	-0.085474108	0.04450998	488	-1.920335811	3.687689628	0.055426817	465	0.233018388
ENSG00000141002	0.063229537	0.044446746	488	1.422590904	2.02376488	0.155525257	465	0.419652033
ENSG00000113734	0.077961035	0.044189346	488	1.764249596	3.112576638	0.07834649	465	0.286961395
ENSG00000114686	0.19593177	0.045175504	488	4.337124153	18.81064592	1.77E-05	465	0.00117851
ENSG00000095564	0.159445176	0.05027643	488	3.171370265	10.05758936	0.001617528	465	0.025011112
ENSG00000223705	0.015042303	0.048183354	488	0.312188796	0.097461845	0.755036987	465	0.899863009
ENSG00000131401	-0.024899034	0.05330217	488	-0.467129844	0.218210291	0.640625791	465	0.840291552
ENSG00000104722	-0.018312908	0.052129978	488	-0.35129323	0.123406933	0.725527487	465	0.886391849
ENSG00000067141	-0.0042007	0.044833022	488	-0.093696568	0.008779047	0.925390554	465	0.973175968
ENSG00000087116	-0.015992815	0.045657686	488	-0.350276515	0.122693637	0.726289797	465	0.88672535
ENSG00000273474	-0.086209953	0.044535738	488	-1.935747727	3.747119263	0.053504416	465	0.22769855
ENSG00000152056	0.059890156	0.049988625	488	1.198075688	1.435385354	0.231497845	465	0.51454244
ENSG00000186431	-0.022032807	0.046688499	488	-0.471910793	0.222699796	0.637211828	465	0.838576754
ENSG00000250658	-0.023108129	0.044266634	488	-0.522021363	0.272506303	0.60190403	465	0.818748171
ENSG00000166411	0.075484727	0.048075061	488	1.570143128	2.465349441	0.117061997	465	0.358607147
ENSG00000163568	-0.043642048	0.049475276	488	-0.882098119	0.778097091	0.378179498	465	0.657095348
ENSG00000162624	0.059907371	0.045166611	488	1.326364081	1.759241677	0.185370194	465	0.458901724
ENSG00000163597	0.099470429	0.049330551	488	2.016406207	4.065893992	0.044331952	465	0.203835361
ENSG00000124713	-0.014292771	0.047116733	488	-0.303348089	0.092020063	0.761760274	465	0.901607296
ENSG00000138030	0.115390951	0.046238572	488	2.495556112	6.227800311	0.01292152	465	0.096544971
ENSG00000123473	0.10106969	0.044144805	488	2.28950362	5.241826825	0.022497342	465	0.134724115
ENSG00000175073	-0.081558445	0.053293308	488	-1.53036935	2.342030348	0.126605314	465	0.374910502
ENSG00000140835	-0.094314425	0.045405474	488	-2.077159808	4.314592869	0.038335203	465	0.186226131
ENSG00000123908	0.089524362	0.046711787	488	1.916526172	3.673072566	0.055910813	465	0.234484243
ENSG00000185942	0.062983739	0.044955269	488	1.401031292	1.962888682	0.161871722	465	0.428916151
ENSG00000203897	-0.025374174	0.044321668	488	-0.572500437	0.32775675	0.567259681	465	0.799547164
ENSG00000248464	-0.050635006	0.043829991	488	-1.155259318	1.334624093	0.248577535	465	0.532441674
ENSG00000146233	0.067644043	0.044986233	488	1.503660976	2.260996332	0.133347532	465	0.385525698
ENSG00000175592	0.009064267	0.057134062	488	0.158649084	0.025169532	0.874014233	465	0.951362307
ENSG00000236373	0.024965019	0.043867716	488	0.56909775	0.32387225	0.56956458	465	0.800779504
ENSG00000173889	-0.044377863	0.049121294	488	-0.903434324	0.816193578	0.366763203	465	0.647339477
ENSG00000260412	0.014879107	0.048310872	488	0.307986718	0.094855818	0.758230348	465	0.900988868
ENSG00000053702	0.006620683	0.045823542	488	0.144482139	0.020875088	0.885182358	465	0.957041483
ENSG00000163808	0.214781633	0.047625931	488	4.509762457	20.33795742	8.23E-06	465	0.000753476
ENSG00000106038	-0.060403165	0.043473393	488	-1.389428348	1.930511133	0.165367461	465	0.433702429
ENSG00000250685	0.055975771	0.045512641	488	1.22989504	1.51264181	0.219358295	465	0.50097294
ENSG00000142794	0.026149558	0.044725356	488	0.584669632	0.341838578	0.559053442	465	0.793880477
ENSG00000006459	-0.023262459	0.047006496	488	-0.49487753	0.244903769	0.620920315	465	0.829218913
ENSG00000145757	-0.112858436	0.043381631	488	-2.601525883	6.767936919	0.009576923	465	0.079553216
ENSG00000121381	0.013955286	0.044646199	488	0.312575006	0.097703134	0.754743697	465	0.899737269
ENSG00000108823	-0.002263747	0.046372068	488	-0.048817048	0.002383104	0.961086056	465	0.98631462
ENSG00000259952	0.025227218	0.045533303	488	0.554038841	0.306959037	0.579818595	465	0.805095871
ENSG00000129932	0.097326473	0.043374827	488	2.24384693	5.034849045	0.025312057	465	0.144812857
ENSG00000137876	0.290135338	0.049675432	488	5.840620262	34.11284505	9.78E-09	465	6.99E-06
ENSG00000167967	0.04808388	0.045832507	488	1.049121761	1.100656469	0.29466704	465	0.582239274
ENSG00000125841	0.027332864	0.051271253	488	0.533103104	0.28419892	0.594216898	465	0.813938279
ENSG00000155729	-0.024398226	0.046040083	488	-0.529934454	0.280830525	0.596410313	465	0.815401976
ENSG00000116667	-0.134499799	0.048960023	488	-2.747135139	7.546751471	0.006245285	465	0.060926943
ENSG00000100647	-0.182613877	0.049646069	488	-3.678314938	13.53000078	0.000262226	465	0.007385123
ENSG00000137574	0.203506972	0.046078626	488	4.416515642	19.50561042	1.25E-05	465	0.000954458
ENSG00000145337	0.038447733	0.046185487	488	0.832463514	0.692995503	0.405574694	465	0.679143812
ENSG00000278309	-0.073784558	0.044723423	488	-1.649796737	2.721829272	0.099659809	465	0.328925007
ENSG00000147432	-0.016195316	0.044645386	488	-0.362754531	0.13159085	0.716953086	465	0.881120361
ENSG00000156920	-0.045695858	0.04434836	488	-1.030384402	1.061692017	0.303365227	465	0.591412994
ENSG00000139289	-0.081487081	0.059696573	488	-1.365021097	1.863282595	0.172906489	465	0.442701576
ENSG00000233365	-0.008932311	0.044576831	488	-0.200380119	0.040152192	0.841270914	465	0.93796316
ENSG00000257999	0.017025398	0.044567059	488	0.382017532	0.145937395	0.702622882	465	0.87381657
ENSG00000163141	-0.120636872	0.045330173	488	-2.661292967	7.082480256	0.008053493	465	0.071041036
ENSG00000117507	0.053451416	0.044762343	488	1.1941157	1.425912306	0.233041498	465	0.516118403
ENSG00000148803	0.025418938	0.047094484	488	0.539743417	0.291322956	0.589632362	465	0.810928749
ENSG00000114790	-0.016571983	0.046950347	488	-0.352968278	0.124586605	0.724272168	465	0.885592132
ENSG00000267757	0.035941847	0.049577598	488	0.724961447	0.5255691	0.468840324	465	0.728716808
ENSG00000176463	-0.09453738	0.046226582	488	-2.045086966	4.182380698	0.041408653	465	0.195937385
ENSG00000248184	-0.024678523	0.043828613	488	-0.563068775	0.317046445	0.573659441	465	0.802397702
ENSG00000176170	0.179435033	0.048337141	488	3.712156503	13.7801059	0.000230404	465	0.006773628
ENSG00000093183	0.056055325	0.046552517	488	1.204130908	1.449931244	0.229151554	465	0.512228444
ENSG00000174326	-0.00300727	0.043535192	488	-0.069076763	0.004771599	0.944958212	465	0.982085599
ENSG00000103248	-0.023805391	0.046792167	488	-0.508747359	0.258823875	0.611170615	465	0.824111824
ENSG00000126261	0.113730293	0.045480882	488	2.500617576	6.253088264	0.012740799	465	0.09562285
ENSG00000143819	0.132384195	0.054364498	488	2.435122157	5.929819917	0.015261701	465	0.106221862
ENSG00000205927	-0.005840434	0.049084273	488	-0.118987881	0.014158116	0.905336343	465	0.965049504
ENSG00000147697	0.022146707	0.047548678	488	0.465769135	0.216940887	0.641598841	465	0.840851836
ENSG00000087245	0.026186286	0.057138809	488	0.458292468	0.210031986	0.646956436	465	0.844791168
ENSG00000135046	0.0601477	0.056116317	488	1.071839755	1.14884046	0.284347982	465	0.570977135
ENSG00000101251	-0.041542628	0.044615279	488	-0.931130071	0.86700321	0.352269447	465	0.635195265
ENSG00000160472	-0.00347423	0.044454984	488	-0.078151632	0.006107678	0.937741054	465	0.979758538
ENSG00000167615	-0.000400401	0.047555716	488	-0.008419612	7.09E-05	0.993285812	465	0.997732777
ENSG00000105402	-0.071366977	0.045387688	488	-1.572386281	2.472398618	0.116541132	465	0.357998074
ENSG00000132964	0.190489288	0.047309387	488	4.026458608	16.21236893	6.61E-05	465	0.002846823
ENSG00000168026	-0.152269862	0.047172363	488	-3.22794648	10.41963848	0.001334954	465	0.021856999
ENSG00000008300	-0.009221588	0.045523286	488	-0.202568595	0.041034036	0.839560839	465	0.93694822
ENSG00000253719	0.031720818	0.045130372	488	0.70287075	0.494027291	0.482488029	465	0.738930068
ENSG00000139946	-0.094055281	0.044914052	488	-2.094117036	4.385326162	0.036790371	465	0.181726636
ENSG00000179855	0.025359487	0.044522947	488	0.569582405	0.324424117	0.569236013	465	0.800413717
ENSG00000196428	-0.090821787	0.044655997	488	-2.033809394	4.13638065	0.042537981	465	0.198675017
ENSG00000099866	-0.035833394	0.045592333	488	-0.785952194	0.617720851	0.432295805	465	0.699272251
ENSG00000151790	0.053908583	0.045013906	488	1.19759843	1.434242	0.231683499	465	0.514602723
ENSG00000101079	0.054003497	0.0442069	488	1.22160787	1.492325787	0.222474905	465	0.50479745
ENSG00000067829	-0.021680874	0.044107407	488	-0.491547233	0.241618682	0.623271391	465	0.830033675
ENSG00000213801	-0.096079055	0.045620975	488	-2.106028101	4.435354363	0.035737334	465	0.178365997
ENSG00000141232	-0.034479867	0.051637217	488	-0.667732862	0.445867175	0.504635389	465	0.755669984
ENSG00000162747	-0.036856923	0.044167229	488	-0.834485739	0.696366448	0.404435818	465	0.678176612
ENSG00000116128	-0.035723928	0.048545072	488	-0.735891972	0.541536995	0.462167481	465	0.723742857
ENSG00000223522	-0.002691566	0.044356473	488	-0.060680348	0.003682105	0.951639853	465	0.983845062
ENSG00000281358	0.003627116	0.045057315	488	0.080500053	0.006480259	0.935874188	465	0.978536094
ENSG00000135272	-0.069550334	0.049387347	488	-1.408262185	1.983202383	0.159721675	465	0.425409255
ENSG00000248222	0.04143181	0.043393146	488	0.954800787	0.911644542	0.340174539	465	0.625324058
ENSG00000161594	-5.98E-05	0.044447303	488	-0.001344952	1.81E-06	0.998927461	465	0.999526458
ENSG00000113532	-0.104676417	0.067572728	488	-1.549092649	2.399688034	0.122039747	465	0.367201187
ENSG00000261296	-0.00572693	0.04399149	488	-0.13018269	0.016947533	0.896478186	465	0.961596271
ENSG00000180096	0.089889088	0.070639796	488	1.272499259	1.619254364	0.2038317	465	0.481951865
ENSG00000109670	0.011664785	0.052424093	488	0.222508098	0.049509854	0.824016068	465	0.929425886
ENSG00000166589	-0.022238436	0.04799608	488	-0.463338591	0.21468265	0.643338474	465	0.842245626
ENSG00000221852	-0.11324291	0.045293046	488	-2.500227284	6.251136471	0.012754654	465	0.095690971
ENSG00000144524	0.152954622	0.047261934	488	3.236317453	10.47375066	0.001297256	465	0.021432559
ENSG00000052850	-0.018588477	0.044440429	488	-0.41827853	0.174956929	0.675936588	465	0.861002177
ENSG00000246792	-0.070722343	0.043404073	488	-1.629394161	2.654925333	0.103906809	465	0.33606516
ENSG00000170293	0.104811478	0.05054625	488	2.073575759	4.299716427	0.038668705	465	0.187482361
ENSG00000137267	-0.014460416	0.055669254	488	-0.259755877	0.067473116	0.795167055	465	0.916104657
ENSG00000073169	0.103236986	0.044393029	488	2.325522454	5.408054683	0.020473355	465	0.12755397
ENSG00000176597	0.155115235	0.049647414	488	3.124336666	9.761479603	0.001893445	465	0.027933229
ENSG00000153064	-0.1443509	0.048433974	488	-2.98036455	8.882572853	0.003029928	465	0.038668761
ENSG00000140157	0.124112021	0.044610695	488	2.782113599	7.740156077	0.005620236	465	0.057068767
ENSG00000077935	0.024958956	0.044394913	488	0.562203056	0.316072276	0.574248582	465	0.802705312
ENSG00000154007	-0.010582411	0.044510959	488	-0.237748443	0.056524322	0.812180928	465	0.924045273
ENSG00000181873	0.020760749	0.048044849	488	0.432111861	0.18672066	0.665860419	465	0.855547218
ENSG00000155959	0.102177391	0.044008221	488	2.321779653	5.390660757	0.020675982	465	0.128257702
ENSG00000266990	0.045279131	0.043751743	488	1.034910317	1.071039364	0.301248702	465	0.588737459
ENSG00000197355	0.098238283	0.049958366	488	1.966403041	3.866740921	0.049846438	465	0.218455916
ENSG00000146521	-0.00229653	0.045254238	488	-0.050747284	0.002575287	0.959548689	465	0.985709242
ENSG00000164879	-0.036874291	0.045027243	488	-0.818932913	0.670651117	0.413244189	465	0.685113565
ENSG00000260997	0.02430023	0.064417341	488	0.37723119	0.14230337	0.706173905	465	0.875676633
ENSG00000204644	0.022775749	0.044337476	488	0.513690695	0.26387813	0.607712257	465	0.82216916
ENSG00000125895	0.064125826	0.048065436	488	1.334135946	1.779918722	0.182812309	465	0.455954921
ENSG00000128313	-0.040461069	0.04473682	488	-0.904424336	0.817983379	0.366238766	465	0.646879802
ENSG00000177951	-0.095693954	0.045700156	488	-2.093952476	4.384636973	0.036805103	465	0.181747321
ENSG00000027869	0.132560335	0.046899511	488	2.826475846	7.988965708	0.004909129	465	0.052148757
ENSG00000179873	0.027316459	0.051097899	488	0.534590643	0.285787156	0.593188467	465	0.813339212
ENSG00000230269	0.035666599	0.048975551	488	0.728253145	0.530352643	0.466825206	465	0.727052028
ENSG00000197345	0.121754083	0.044101313	488	2.760781332	7.621913564	0.005994324	465	0.059420967
ENSG00000171848	0.192294133	0.04403463	488	4.366884304	19.06967852	1.55E-05	465	0.001077342
ENSG00000089060	0.006569505	0.046610658	488	0.140944263	0.019865285	0.88797501	465	0.957736888
ENSG00000064933	0.152368336	0.046722426	488	3.261139224	10.63502904	0.001191193	465	0.020332805
ENSG00000279604	0.027559277	0.044270845	488	0.62251527	0.387525261	0.53390825	465	0.776960669
ENSG00000228933	-0.060827817	0.044251387	488	-1.374596851	1.889516503	0.169918518	465	0.439479256
ENSG00000183549	-0.034172297	0.04383871	488	-0.779500521	0.607621063	0.436081475	465	0.702125771
ENSG00000185477	0.055408225	0.046116103	488	1.201494083	1.443588031	0.230171182	465	0.512970165
ENSG00000237638	0.018812068	0.051139803	488	0.367855693	0.135317811	0.713148221	465	0.878541107
ENSG00000231389	-0.055586492	0.058958827	488	-0.942801875	0.888875376	0.346271817	465	0.630509173
ENSG00000173020	0.096012527	0.062194674	488	1.543741937	2.383139168	0.12333111	465	0.36953197
ENSG00000019991	0.094614931	0.046658785	488	2.027805281	4.111994258	0.043149816	465	0.200305678
ENSG00000134769	-0.072951799	0.045448562	488	-1.605150861	2.576509288	0.109139499	465	0.344901404
ENSG00000064419	0.077604168	0.046445237	488	1.670874614	2.791821975	0.095419296	465	0.321175992
ENSG00000170759	-0.048068683	0.045049625	488	-1.067016285	1.138523754	0.286518141	465	0.572943823
ENSG00000183535	0.024913434	0.045412887	488	0.548598333	0.300960131	0.583544424	465	0.80752547
ENSG00000213619	0.117642231	0.043761739	488	2.688243959	7.226655582	0.007440692	465	0.067707979
ENSG00000204344	-0.073318849	0.044079217	488	-1.663342803	2.766709281	0.096917612	465	0.32382417
ENSG00000069966	0.105502564	0.046832576	488	2.252760213	5.074928578	0.02473969	465	0.142762985
ENSG00000138363	0.175851098	0.046770292	488	3.759888861	14.13676425	0.000191653	465	0.006024574
ENSG00000105246	-0.047826172	0.045490998	488	-1.051332651	1.105300343	0.29365188	465	0.581150943
ENSG00000152382	0.12004921	0.0522076	488	2.299458502	5.287509402	0.021921205	465	0.132508909
ENSG00000154620	0.024859586	0.04511603	488	0.55101447	0.303616946	0.581888397	465	0.806180949
ENSG00000140093	-0.066669023	0.047530056	488	-1.40267084	1.967485484	0.161382304	465	0.428015797
ENSG00000162139	0.030754605	0.052266343	488	0.58842084	0.346239085	0.556535543	465	0.792103461
ENSG00000176769	0.011486019	0.043984234	488	0.26113945	0.068193812	0.794100586	465	0.915938342
ENSG00000183779	0.03720971	0.054349169	488	0.684641737	0.468734309	0.493911117	465	0.747933828
ENSG00000156219	0.029063487	0.05634415	488	0.515820844	0.266071143	0.606224709	465	0.82136247
ENSG00000128298	0.052095991	0.053189095	488	0.979448732	0.959319818	0.327867604	465	0.61351471
ENSG00000268812	-0.013842542	0.044968626	488	-0.307826655	0.09475725	0.758352069	465	0.900988868
ENSG00000147100	0.021074568	0.052362112	488	0.402477419	0.161988073	0.687517656	465	0.867094133
ENSG00000133816	-0.123118567	0.052724905	488	-2.335112182	5.452748901	0.019962098	465	0.125934532
ENSG00000111432	0.13701313	0.045055647	488	3.040975757	9.247533555	0.002491321	465	0.033798245
ENSG00000114737	-0.054416642	0.054431623	488	-0.999724763	0.999449602	0.317963669	465	0.604644303
ENSG00000023228	0.036122753	0.045362069	488	0.796320659	0.634126592	0.426252036	465	0.694545591
ENSG00000107882	0.021412198	0.047411791	488	0.451621794	0.203962245	0.651752032	465	0.847722162
ENSG00000179083	0.017123622	0.045546583	488	0.375958444	0.141344752	0.707119249	465	0.876205163
ENSG00000132204	0.024763035	0.04417731	488	0.560537418	0.314202196	0.575382893	465	0.802724853
ENSG00000005001	-0.065502213	0.054703179	488	-1.197411458	1.4337942	0.23175626	465	0.514602723
ENSG00000120471	0.057725601	0.044594838	488	1.29444581	1.675589955	0.196153919	465	0.473385611
ENSG00000235954	0.148216182	0.046381924	488	3.195559161	10.21159835	0.001490557	465	0.023688031
ENSG00000011451	0.03314359	0.044745239	488	0.740717676	0.548662675	0.459238501	465	0.721183085
ENSG00000115652	-0.093567815	0.052070217	488	-1.79695456	3.22904569	0.07299163	465	0.275406896
ENSG00000128536	-0.001054277	0.044952064	488	-0.02345336	0.00055006	0.981298703	465	0.993002083
ENSG00000086570	0.128191974	0.04921639	488	2.604660212	6.784254822	0.009491038	465	0.079143608
ENSG00000188107	-0.053954571	0.043662766	488	-1.235711243	1.526982277	0.217189818	465	0.498510879
ENSG00000227258	0.030504854	0.04644418	488	0.656806806	0.43139518	0.511630069	465	0.760898956
ENSG00000113504	0.082556214	0.047316687	488	1.744758984	3.044183912	0.08168748	465	0.293506209
ENSG00000132953	0.178994164	0.04634421	488	3.862276759	14.91718177	0.000128261	465	0.004569924
ENSG00000124532	-0.035545574	0.046539164	488	-0.763777672	0.583356333	0.445387099	465	0.710254986
ENSG00000134779	0.058505385	0.047408588	488	1.234067223	1.522921911	0.21780119	465	0.499456141
ENSG00000166349	0.031094515	0.04707414	488	0.660543462	0.436317665	0.509232225	465	0.759373404
ENSG00000109943	-0.011627035	0.04470921	488	-0.260059059	0.067630714	0.794933328	465	0.916070928
ENSG00000164338	0.109047223	0.045031936	488	2.421553096	5.863919398	0.01583596	465	0.108864353
ENSG00000138801	-0.006665303	0.046378538	488	-0.143715246	0.020654072	0.885787591	465	0.957256772
ENSG00000131584	0.105727971	0.044442267	488	2.378995885	5.659621421	0.017762561	465	0.117424074
ENSG00000237222	0.039212753	0.047755546	488	0.821114117	0.674228393	0.412002033	465	0.684028697
ENSG00000073792	0.036590463	0.052791491	488	0.693112891	0.48040548	0.488584741	465	0.744156146
ENSG00000196502	0.085032794	0.046780328	488	1.817704088	3.304048153	0.069752759	465	0.267978778
ENSG00000221886	0.015152924	0.047888669	488	0.316419825	0.100121506	0.751825863	465	0.8987721
ENSG00000173825	0.003606073	0.047649339	488	0.075679399	0.005727371	0.939706714	465	0.980103187
ENSG00000185448	0.047585637	0.043217154	488	1.101082169	1.212381942	0.27143053	465	0.557105876
ENSG00000134201	-0.070785588	0.043162952	488	-1.639961704	2.68947439	0.101689401	465	0.332825851
ENSG00000117054	0.060673703	0.05008406	488	1.211437398	1.46758057	0.226343085	465	0.509424583
ENSG00000092978	-0.016314816	0.04430219	488	-0.368262071	0.135616953	0.712845417	465	0.878476673
ENSG00000103707	0.187799844	0.044487384	488	4.221418003	17.82036995	2.92E-05	465	0.001624642
ENSG00000167528	-0.032997281	0.044847381	488	-0.735768304	0.541354997	0.462242679	465	0.723742857
ENSG00000198785	-0.004587237	0.044899568	488	-0.102166618	0.010438018	0.918668465	465	0.970439882
ENSG00000101986	0.006215876	0.045937117	488	0.135312711	0.01830953	0.892423189	465	0.960089359
ENSG00000182150	0.052317551	0.044572718	488	1.173757261	1.377706108	0.241093092	465	0.523985144
ENSG00000179564	-0.058613728	0.043613018	488	-1.343950284	1.806202365	0.179619823	465	0.451620709
ENSG00000114113	-0.06359307	0.046227688	488	-1.37564893	1.892409979	0.169592615	465	0.439156022
ENSG00000198610	0.117912308	0.045412954	488	2.59644657	6.741534792	0.00971758	465	0.080293714
ENSG00000104368	-0.087442012	0.056646176	488	-1.543652511	2.382863075	0.123352783	465	0.369541612
ENSG00000099622	-0.036882689	0.048736001	488	-0.756785299	0.572723988	0.449561767	465	0.713826438
ENSG00000231856	0.033294369	0.044947457	488	0.740739783	0.548695426	0.459225108	465	0.721183085
ENSG00000148090	0.030409847	0.046763803	488	0.650286005	0.422871889	0.515828642	465	0.763919291
ENSG00000166261	0.10606685	0.04755399	488	2.230451112	4.974912165	0.026193887	465	0.147616293
ENSG00000188277	-0.0113588	0.046720257	488	-0.243123657	0.059109113	0.808016816	465	0.922297963
ENSG00000100030	0.020788664	0.04455101	488	0.466626102	0.217739919	0.640985948	465	0.840579881
ENSG00000134684	0.186150545	0.048183162	488	3.863394113	14.92581407	0.000127694	465	0.004557823
ENSG00000087152	0.007819617	0.046142539	488	0.169466546	0.02871891	0.865503381	465	0.946885194
ENSG00000132640	-0.055315996	0.055093164	488	-1.004044644	1.008105647	0.315879281	465	0.602511595
ENSG00000126778	0.103799939	0.051255406	488	2.025151066	4.101236839	0.043422656	465	0.201178913
ENSG00000223910	-0.014881218	0.04388201	488	-0.339118884	0.115001617	0.734673266	465	0.890282558
ENSG00000157637	-0.07593718	0.044323976	488	-1.713230317	2.935158118	0.087336709	465	0.304674261
ENSG00000164134	0.139451588	0.047668855	488	2.925423506	8.558102692	0.003608129	465	0.04323709
ENSG00000126432	0.001011894	0.044255195	488	0.022864987	0.000522808	0.981767778	465	0.993267831
ENSG00000040608	0.118475936	0.045414987	488	2.608740946	6.805529325	0.009380252	465	0.078588681
ENSG00000260026	-0.042737614	0.044756452	488	-0.954892788	0.911820237	0.340128056	465	0.625324058
ENSG00000022355	0.002887901	0.044220821	488	0.065306361	0.004264921	0.947958144	465	0.982866695
ENSG00000165120	-0.002502443	0.043566833	488	-0.057439184	0.00329926	0.954220024	465	0.984472513
ENSG00000138050	0.187117668	0.047205069	488	3.963931688	15.71275443	8.53E-05	465	0.003461945
ENSG00000143369	-0.084470974	0.057224238	488	-1.476139767	2.178988611	0.140583213	465	0.396819603
ENSG00000157045	0.010424296	0.04633862	488	0.224959127	0.050606609	0.822109895	465	0.928405228
ENSG00000223561	0.012699084	0.044177014	488	0.287459092	0.082632729	0.773888881	465	0.907672161
ENSG00000259974	-0.05223133	0.045099712	488	-1.158130005	1.341265109	0.24740546	465	0.531231928
ENSG00000261534	-0.077770325	0.046744335	488	-1.663737964	2.768024011	0.096838535	465	0.323722008
ENSG00000148187	0.129093393	0.048184008	488	2.67917506	7.177979004	0.007642047	465	0.068805911
ENSG00000110881	0.060151445	0.044937832	488	1.338547994	1.791710733	0.18137194	465	0.454046531
ENSG00000182187	-0.069421387	0.043574257	488	-1.593174301	2.538204353	0.111800579	465	0.349489106
ENSG00000100749	0.163192756	0.051391008	488	3.175511871	10.08387564	0.001595103	465	0.024779166
ENSG00000118495	-0.002714441	0.046666912	488	-0.058166282	0.003383316	0.953641166	465	0.984314984
ENSG00000260880	-0.091176379	0.056929165	488	-1.601575896	2.565045351	0.109928509	465	0.346073779
ENSG00000270147	-0.03780783	0.048226448	488	-0.783964647	0.614600568	0.433460005	465	0.700080911
ENSG00000219438	0.039205764	0.048786658	488	0.803616502	0.645799483	0.422029092	465	0.691928253
ENSG00000263335	-0.001143334	0.045465171	488	-0.025147461	0.000632395	0.979948132	465	0.99276174
ENSG00000155229	0.103175931	0.04572411	488	2.25648856	5.091740619	0.024503631	465	0.142014675
ENSG00000122591	-0.019524115	0.056948415	488	-0.34283861	0.117538313	0.731874805	465	0.889108824
ENSG00000230325	0.042008993	0.045573196	488	0.921791684	0.84969991	0.357115249	465	0.639098735
ENSG00000169717	0.029388897	0.04457609	488	0.659297325	0.434672963	0.510031225	465	0.759716227
ENSG00000171984	0.05648935	0.057426499	488	0.983680905	0.967628123	0.325783967	465	0.611960427
ENSG00000097096	0.047296112	0.048365978	488	0.977879774	0.956248853	0.328642253	465	0.614390111
ENSG00000279758	-0.095344826	0.043785386	488	-2.177549083	4.741720009	0.029941618	465	0.160393517
ENSG00000111319	-0.121886406	0.05628893	488	-2.165370816	4.688830772	0.030867097	465	0.163557226
ENSG00000130748	0.118306271	0.045484444	488	2.601027103	6.765341989	0.009590654	465	0.079619924
ENSG00000181798	0.003893337	0.045425539	488	0.085708104	0.007345879	0.93173535	465	0.976277335
ENSG00000103249	-0.050949974	0.046111987	488	-1.104918211	1.220844253	0.269766411	465	0.555512423
ENSG00000099194	0.103272022	0.043820985	488	2.356679607	5.553938772	0.018852941	465	0.122038577
ENSG00000132467	0.039238739	0.048749697	488	0.804902211	0.647867569	0.421287463	465	0.69152063
ENSG00000268584	0.027347174	0.049062761	488	0.557391659	0.310685462	0.577528069	465	0.803826521
ENSG00000090339	-0.065480117	0.046198668	488	-1.417359412	2.008907701	0.157047553	465	0.421589418
ENSG00000141371	-0.004215486	0.044999272	488	-0.093678976	0.008775751	0.925404521	465	0.973175968
ENSG00000068305	-0.06682696	0.046624892	488	-1.433289314	2.054318257	0.152447178	465	0.415533166
ENSG00000250125	-0.014705533	0.045313655	488	-0.324527634	0.105318185	0.745684543	465	0.895900984
ENSG00000070476	0.025936369	0.045037399	488	0.57588515	0.331643706	0.564971413	465	0.797830031
ENSG00000165970	0.015754311	0.045054206	488	0.349674598	0.122272325	0.72674123	465	0.886786208
ENSG00000168092	0.06357614	0.045540691	488	1.396029328	1.948897885	0.163371791	465	0.430708225
ENSG00000137642	-0.016148966	0.048292718	488	-0.334397539	0.111821714	0.738230366	465	0.892059915
ENSG00000186298	0.100698197	0.047306553	488	2.128631037	4.531070092	0.03380984	465	0.172307195
ENSG00000180787	-0.119304454	0.047681739	488	-2.502099491	6.260501862	0.012688313	465	0.095395366
ENSG00000103855	-0.05923608	0.05290896	488	-1.119585037	1.253470655	0.263468598	465	0.548922611
ENSG00000185274	-0.027222379	0.044703213	488	-0.608957984	0.370829826	0.542849669	465	0.782049959
ENSG00000113916	-0.065634767	0.046734274	488	-1.40442467	1.972408654	0.160860015	465	0.426947175
ENSG00000146576	0.144608591	0.047765617	488	3.027461999	9.165526156	0.002603167	465	0.034928835
ENSG00000123384	-0.049686796	0.049276233	488	-1.00833188	1.016733181	0.313819564	465	0.600853657
ENSG00000260857	-0.058813258	0.043840093	488	-1.341540473	1.799730841	0.180399828	465	0.452729183
ENSG00000250968	0.069469155	0.044176884	488	1.572522755	2.472827815	0.116509502	465	0.357998074
ENSG00000007402	-0.02756162	0.047393902	488	-0.58154359	0.338192947	0.561155944	465	0.795544476
ENSG00000150756	0.014548779	0.045018705	488	0.32317188	0.104440064	0.746710353	465	0.896217926
ENSG00000136099	0.05590601	0.044741108	488	1.24954461	1.561361732	0.212094519	465	0.492388815
ENSG00000230387	0.058754519	0.043560437	488	1.348804615	1.81927389	0.178056218	465	0.449665495
ENSG00000166323	-0.059515266	0.045418957	488	-1.310361787	1.717048014	0.190720348	465	0.46551029
